last_updated,latitude,longitude,last_updated_epoch,temperature_celsius,temperature_fahrenheit,wind_mph,wind_kph,wind_degree,pressure_mb,pressure_in,precip_mm,precip_in,humidity,cloud,feels_like_celsius,feels_like_fahrenheit,visibility_km,visibility_miles,uv_index,gust_mph,gust_kph,air_quality_Carbon_Monoxide,air_quality_Ozone,air_quality_Nitrogen_dioxide,air_quality_Sulphur_dioxide,pm2_5,air_quality_PM10,air_quality_us-epa-index,air_quality_gb-defra-index,moon_illumination,year,month,day,day_of_week,week_of_year,season_Spring,season_Summer,season_Winter,is_outlier,lag_1,lag_7,rolling_mean_7,rolling_mean_30
2024-10-31,51.5171,-0.1062,1730365200.0,11.3,52.3,2.2,3.6,116.0,1028.0,30.36,0.0,0.0,87.0,100.0,11.7,53.0,10.0,6.0,0.4,6.7,10.8,1063.75,4.0,55.5,35.335,57.905,82.695,3.0,7.0,2.0,2024.0,10.0,31.0,3.0,44.0,0.0,0.0,0.0,0.0,12.3,12.2,12.228571428571428,12.919999999999998
2024-11-01,51.5171,-0.1062,1730452500.0,12.1,53.8,5.1,8.3,323.0,1024.0,30.24,0.0,0.0,82.0,100.0,11.4,52.6,10.0,6.0,4.0,7.2,11.7,666.0,1.0,53.835,22.385,43.105,61.605,3.0,5.0,0.0,2024.0,11.0,1.0,4.0,44.0,0.0,0.0,0.0,0.0,11.3,14.2,11.928571428571429,12.82
2024-11-02,51.5171,-0.1062,1730538900.0,12.3,54.1,4.5,7.2,68.0,1031.0,30.45,0.0,0.0,94.0,75.0,11.9,53.3,10.0,6.0,0.1,6.4,10.3,307.1,24.0,48.1,9.25,17.945,26.27,2.0,2.0,0.0,2024.0,11.0,2.0,5.0,44.0,0.0,0.0,0.0,0.0,12.1,11.2,12.085714285714287,12.823333333333332
2024-11-03,51.5171,-0.1062,1730625300.0,12.0,53.6,6.7,10.8,85.0,1029.0,30.39,0.0,0.0,77.0,100.0,10.9,51.6,10.0,6.0,0.4,8.9,14.3,431.05,24.0,58.645,14.43,32.19,49.765,2.0,3.0,2.0,2024.0,11.0,3.0,6.0,44.0,0.0,0.0,0.0,0.0,12.3,9.1,12.5,12.780000000000001
2024-11-04,51.5171,-0.1062,1730710800.0,10.2,50.4,5.4,8.6,86.0,1027.0,30.33,0.0,0.0,82.0,75.0,9.1,48.4,8.0,4.0,0.4,7.4,11.8,549.45,6.0,65.86,19.425,58.46,68.08,3.0,7.0,6.0,2024.0,11.0,4.0,0.0,45.0,0.0,0.0,0.0,0.0,12.0,14.4,11.900000000000002,12.639999999999999
2024-11-05,51.5171,-0.1062,1730797200.0,10.4,50.7,2.2,3.6,113.0,1022.0,30.18,0.0,0.0,87.0,100.0,10.7,51.2,6.0,3.0,0.3,6.7,10.8,1032.3,2.0,101.38,36.63,81.955,94.165,4.0,10.0,11.0,2024.0,11.0,5.0,1.0,45.0,0.0,0.0,0.0,0.0,10.2,13.1,11.514285714285714,12.543333333333331
2024-11-06,51.5171,-0.1062,1730883600.0,12.1,53.7,2.2,3.6,237.0,1029.0,30.38,0.0,0.0,84.0,11.0,12.5,54.5,10.0,6.0,0.3,3.7,6.0,873.2,2.0,107.115,27.935,86.765,97.495,4.0,10.0,18.0,2024.0,11.0,6.0,2.0,45.0,0.0,0.0,0.0,0.0,10.4,12.3,11.485714285714286,12.41
2024-11-07,51.5171,-0.1062,1730970000.0,11.1,52.0,3.6,5.8,107.0,1031.0,30.45,0.0,0.0,94.0,100.0,10.8,51.4,5.0,3.0,0.3,5.3,8.6,486.55,7.0,92.5,17.76,45.14,66.6,3.0,5.0,27.0,2024.0,11.0,7.0,3.0,45.0,0.0,0.0,0.0,0.0,12.1,11.3,11.457142857142857,12.309999999999999
2024-11-08,51.5171,-0.1062,1731056400.0,9.2,48.6,5.4,8.6,87.0,1026.0,30.3,0.0,0.0,81.0,100.0,7.9,46.3,7.0,4.0,0.3,7.5,12.1,555.0,7.0,85.285,20.535,69.005,86.58,4.0,9.0,37.0,2024.0,11.0,8.0,4.0,45.0,0.0,0.0,0.0,0.0,11.1,12.1,11.042857142857143,12.139999999999999
2024-11-09,51.5171,-0.1062,1731142800.0,8.2,46.8,2.2,3.6,294.0,1024.0,30.24,0.0,0.0,81.0,100.0,8.3,46.9,7.0,4.0,0.1,6.7,10.8,566.1,7.0,82.88,24.05,64.565,81.215,3.0,8.0,47.0,2024.0,11.0,9.0,5.0,45.0,0.0,0.0,0.0,0.0,9.2,12.3,10.457142857142856,12.106666666666666
2024-11-10,51.5171,-0.1062,1731229200.0,8.1,46.6,2.9,4.7,224.0,1027.0,30.33,0.0,0.0,87.0,75.0,7.7,45.9,7.0,4.0,0.1,4.2,6.7,960.15,2.0,112.295,48.1,89.54,102.12,4.0,10.0,58.0,2024.0,11.0,10.0,6.0,45.0,0.0,0.0,0.0,0.0,8.2,12.0,9.9,12.103333333333332
2024-11-11,51.5171,-0.1062,1731315600.0,8.0,46.4,7.2,11.5,350.0,1034.0,30.53,0.0,0.0,93.0,0.0,6.0,42.7,10.0,6.0,0.2,9.8,15.7,349.65,32.0,50.32,10.915,17.945,26.455,2.0,2.0,69.0,2024.0,11.0,11.0,0.0,46.0,0.0,0.0,0.0,0.0,8.1,10.2,9.585714285714285,11.969999999999999
2024-11-12,51.5171,-0.1062,1731402000.0,8.3,46.9,11.9,19.1,9.0,1036.0,30.59,0.0,0.0,87.0,50.0,5.3,41.6,10.0,6.0,0.2,17.4,28.0,371.85,40.0,38.665,6.29,22.2,35.89,2.0,2.0,79.0,2024.0,11.0,12.0,1.0,46.0,0.0,0.0,0.0,0.0,8.0,10.4,9.285714285714286,11.979999999999999
2024-11-13,51.5171,-0.1062,1731488400.0,7.1,44.8,6.3,10.1,11.0,1036.0,30.59,0.0,0.0,87.0,25.0,5.2,41.3,10.0,6.0,0.2,8.8,14.2,375.55,27.0,60.865,10.175,21.83,30.895,2.0,2.0,88.0,2024.0,11.0,13.0,2.0,46.0,0.0,0.0,0.0,0.0,8.3,12.1,8.571428571428571,11.876666666666667
2024-11-14,51.5171,-0.1062,1731575700.0,10.2,50.4,4.5,7.2,14.0,1032.0,30.47,0.0,0.0,94.0,50.0,9.4,48.9,6.0,3.0,0.3,6.6,10.7,468.05,6.0,72.335,18.685,42.18,58.46,3.0,5.0,95.0,2024.0,11.0,14.0,3.0,46.0,0.0,0.0,0.0,0.0,7.1,11.1,8.442857142857141,11.743333333333334
2024-11-15,51.5171,-0.1062,1731661200.0,8.0,46.4,3.1,5.0,234.0,1029.0,30.39,0.0,0.0,76.0,75.0,7.5,45.4,10.0,6.0,0.2,4.7,7.6,812.15,2.0,134.125,44.585,49.21,97.125,3.0,6.0,99.0,2024.0,11.0,15.0,4.0,46.0,0.0,0.0,0.0,0.0,10.2,9.2,8.27142857142857,11.436666666666667
2024-11-16,51.5171,-0.1062,1731746700.0,7.1,44.8,4.9,7.9,236.0,1020.0,30.12,0.0,0.0,87.0,75.0,5.6,42.1,10.0,6.0,0.0,8.3,13.3,362.6,27.0,58.645,6.105,27.75,36.075,2.0,3.0,100.0,2024.0,11.0,16.0,5.0,46.0,0.0,0.0,0.0,0.0,8.0,8.2,8.114285714285714,11.166666666666666
2024-11-17,51.5171,-0.1062,1731833100.0,7.3,45.1,7.8,12.6,297.0,1016.0,30.0,0.0,0.0,87.0,75.0,4.9,40.9,10.0,6.0,0.0,11.6,18.6,296.0,63.0,23.495,3.33,9.805,18.5,1.0,1.0,98.0,2024.0,11.0,17.0,6.0,46.0,0.0,0.0,0.0,0.0,7.1,8.1,8.0,10.963333333333333
2024-11-18,51.5171,-0.1062,1731919500.0,7.4,45.3,10.5,16.9,156.0,1012.0,29.88,2.84,0.11,93.0,25.0,4.5,40.0,10.0,6.0,0.0,15.6,25.2,460.65,36.0,36.075,10.36,12.395,13.69,1.0,2.0,94.0,2024.0,11.0,18.0,0.0,47.0,0.0,0.0,0.0,0.0,7.3,8.0,7.9142857142857155,10.736666666666668
2024-11-19,51.5171,-0.1062,1732006800.0,1.1,34.0,8.1,13.0,42.0,996.0,29.41,1.09,0.04,100.0,50.0,-2.7,27.2,6.0,3.0,0.0,10.0,16.1,283.05,72.0,18.87,4.995,5.365,6.29,1.0,1.0,87.0,2024.0,11.0,19.0,1.0,47.0,0.0,0.0,0.0,0.0,7.4,8.3,6.885714285714285,10.3
2024-11-20,51.5171,-0.1062,1732092300.0,-0.7,30.7,7.8,12.6,279.0,1009.0,29.8,0.0,0.0,93.0,75.0,-4.8,23.4,10.0,6.0,0.0,12.2,19.7,334.85,41.0,64.75,6.105,10.915,14.43,1.0,1.0,79.0,2024.0,11.0,20.0,2.0,47.0,0.0,0.0,0.0,0.0,1.1,7.1,5.771428571428571,9.833333333333334
2024-11-21,51.5171,-0.1062,1732178700.0,0.2,32.4,3.6,5.8,105.0,1001.0,29.56,0.05,0.0,93.0,0.0,-1.7,28.9,10.0,6.0,0.0,5.4,8.7,469.9,1.0,116.92,17.945,29.6,44.4,2.0,3.0,70.0,2024.0,11.0,21.0,3.0,47.0,0.0,0.0,0.0,0.0,-0.7,10.2,4.342857142857143,9.393333333333333
2024-11-22,51.5171,-0.1062,1732265100.0,4.2,39.6,13.9,22.3,278.0,1005.0,29.68,0.0,0.0,75.0,75.0,-0.2,31.6,10.0,6.0,0.0,21.0,33.8,333.0,39.0,57.165,4.81,10.175,17.205,1.0,1.0,60.0,2024.0,11.0,22.0,4.0,47.0,0.0,0.0,0.0,0.0,0.2,8.0,3.8,9.056666666666668
2024-11-23,51.5171,-0.1062,1732352400.0,8.2,46.8,18.6,29.9,179.0,1005.0,29.68,0.02,0.0,93.0,75.0,4.2,39.6,10.0,6.0,0.0,28.7,46.2,299.7,59.0,23.495,2.775,5.92,7.77,1.0,1.0,51.0,2024.0,11.0,23.0,5.0,47.0,0.0,0.0,0.0,0.0,4.2,7.1,3.957142857142857,8.923333333333334
2024-11-24,51.5171,-0.1062,1732437000.0,16.0,60.8,25.3,40.7,201.0,994.0,29.35,0.0,0.0,72.0,75.0,16.0,60.8,10.0,6.0,0.0,38.1,61.4,234.95,66.0,10.915,1.85,13.135,21.645,1.0,2.0,41.0,2024.0,11.0,24.0,6.0,47.0,0.0,0.0,0.0,0.0,8.2,7.3,5.2,8.983333333333333
2024-11-25,51.5171,-0.1062,1732523400.0,10.0,50.0,11.0,17.6,233.0,998.0,29.47,0.02,0.0,87.0,50.0,7.6,45.7,10.0,6.0,0.0,16.6,26.7,294.15,56.0,45.51,4.07,9.065,24.42,1.0,1.0,32.0,2024.0,11.0,25.0,0.0,48.0,0.0,0.0,0.0,0.0,16.0,7.4,5.571428571428571,8.943333333333333
2024-11-26,51.5171,-0.1062,1732611600.0,5.4,41.7,6.7,10.8,244.0,1014.0,29.94,0.0,0.0,87.0,0.0,3.0,37.3,10.0,6.0,0.2,9.8,15.8,366.3,28.0,90.28,8.325,16.465,28.86,2.0,2.0,24.0,2024.0,11.0,26.0,1.0,48.0,0.0,0.0,0.0,0.0,10.0,1.1,6.185714285714285,8.819999999999999
2024-11-27,51.5171,-0.1062,1732697100.0,6.3,43.3,10.1,16.2,345.0,1006.0,29.71,0.0,0.0,100.0,75.0,3.2,37.7,7.0,4.0,0.0,13.3,21.3,336.7,31.0,60.125,3.145,7.215,8.695,1.0,1.0,16.0,2024.0,11.0,27.0,2.0,48.0,0.0,0.0,0.0,0.0,5.4,-0.7,7.185714285714286,8.55
2024-11-28,51.5171,-0.1062,1732791600.0,2.4,36.3,2.2,3.6,90.0,1029.0,30.39,0.0,0.0,93.0,0.0,1.8,35.3,6.0,3.0,0.5,2.7,4.4,499.5,17.0,95.83,15.17,29.6,43.845,2.0,3.0,10.0,2024.0,11.0,28.0,3.0,48.0,0.0,0.0,0.0,0.0,6.3,0.2,7.5,8.193333333333333
2024-11-29,51.5171,-0.1062,1732876200.0,8.4,47.1,9.2,14.8,149.0,1027.0,30.33,0.0,0.0,81.0,0.0,6.0,42.7,10.0,6.0,0.3,14.0,22.5,355.2,41.0,54.39,5.365,15.725,23.865,2.0,2.0,5.0,2024.0,11.0,29.0,4.0,48.0,0.0,0.0,0.0,0.0,2.4,4.2,8.1,8.063333333333334
2024-11-30,51.5171,-0.1062,1732962600.0,13.4,56.1,4.7,7.6,180.0,1024.0,30.24,0.0,0.0,94.0,75.0,13.1,55.5,7.0,4.0,0.4,9.3,14.9,418.1,21.0,74.555,7.955,20.535,25.9,2.0,2.0,2.0,2024.0,11.0,30.0,5.0,48.0,0.0,0.0,0.0,0.0,8.4,8.2,8.842857142857143,8.133333333333333
2024-12-01,51.5171,-0.1062,1733049900.0,12.4,54.3,11.6,18.7,193.0,1013.0,29.91,0.0,0.0,94.0,75.0,10.5,50.9,10.0,6.0,0.3,17.0,27.4,294.15,45.0,46.805,4.255,11.655,18.87,1.0,1.0,0.0,2024.0,12.0,1.0,6.0,48.0,0.0,0.0,1.0,0.0,13.4,16.0,8.328571428571427,8.143333333333333
2024-12-02,51.5171,-0.1062,1733136300.0,10.3,50.5,9.4,15.1,254.0,1012.0,29.88,0.1,0.0,82.0,50.0,8.3,46.9,10.0,6.0,0.1,13.2,21.2,316.35,42.0,48.84,5.365,6.29,12.58,1.0,1.0,1.0,2024.0,12.0,2.0,0.0,49.0,0.0,0.0,1.0,0.0,12.4,10.0,8.371428571428572,8.076666666666666
2024-12-03,51.5171,-0.1062,1733222700.0,6.1,43.0,2.7,4.3,343.0,1023.0,30.21,0.0,0.0,87.0,50.0,5.6,42.1,10.0,6.0,0.2,3.6,5.7,493.95,8.0,96.385,19.425,27.565,40.515,2.0,3.0,3.0,2024.0,12.0,3.0,1.0,49.0,0.0,0.0,1.0,0.0,10.3,5.4,8.471428571428572,7.88
2024-12-04,51.5171,-0.1062,1733308200.0,6.1,43.0,5.1,8.3,246.0,1026.0,30.3,0.0,0.0,87.0,50.0,4.4,39.8,10.0,6.0,0.3,7.4,12.0,553.15,6.0,100.27,16.65,24.79,31.265,2.0,3.0,8.0,2024.0,12.0,4.0,2.0,49.0,0.0,0.0,1.0,0.0,6.1,6.3,8.442857142857141,7.743333333333333
2024-12-05,51.5171,-0.1062,1733394600.0,14.2,57.6,12.5,20.2,244.0,1008.0,29.77,0.03,0.0,94.0,100.0,12.7,54.8,10.0,6.0,0.2,19.3,31.0,259.0,60.0,35.335,4.255,8.14,14.245,1.0,1.0,14.0,2024.0,12.0,5.0,3.0,49.0,0.0,0.0,1.0,0.0,6.1,2.4,10.12857142857143,7.87
2024-12-06,51.5171,-0.1062,1733481900.0,8.3,46.9,10.1,16.2,284.0,1019.0,30.09,0.0,0.0,71.0,50.0,5.7,42.2,10.0,6.0,0.3,13.8,22.2,316.35,41.0,61.05,7.585,9.62,15.17,1.0,1.0,23.0,2024.0,12.0,6.0,4.0,49.0,0.0,0.0,1.0,0.0,14.2,8.4,10.114285714285714,7.743333333333333
2024-12-07,51.5171,-0.1062,1733566500.0,6.2,43.2,26.4,42.5,254.0,989.0,29.21,0.96,0.04,93.0,25.0,0.7,33.3,10.0,6.0,0.0,33.7,54.2,264.55,74.0,9.62,1.295,1.665,2.405,1.0,1.0,32.0,2024.0,12.0,7.0,5.0,49.0,0.0,0.0,1.0,1.0,8.3,13.4,9.085714285714285,7.58
2024-12-08,51.5171,-0.1062,1733653800.0,6.2,43.2,19.9,32.0,355.0,1017.0,30.03,0.24,0.01,87.0,50.0,1.5,34.6,10.0,6.0,0.1,27.6,44.4,299.7,61.0,9.62,1.85,4.625,9.99,1.0,1.0,43.0,2024.0,12.0,8.0,6.0,49.0,0.0,0.0,1.0,0.0,6.2,12.4,8.200000000000001,7.48
2024-12-09,51.5171,-0.1062,1733742000.0,5.4,41.7,14.8,23.8,26.0,1030.0,30.42,0.01,0.0,87.0,50.0,1.2,34.1,10.0,6.0,0.5,20.2,32.5,318.2,62.0,19.795,3.33,8.14,15.54,1.0,1.0,54.0,2024.0,12.0,9.0,0.0,50.0,0.0,0.0,1.0,0.0,6.2,10.3,7.5,7.386666666666667
2024-12-10,51.5171,-0.1062,1733827500.0,7.2,45.0,12.8,20.5,31.0,1033.0,30.5,0.02,0.0,81.0,75.0,3.8,38.8,10.0,6.0,0.3,17.8,28.7,281.2,70.0,29.045,3.7,6.105,11.655,1.0,1.0,65.0,2024.0,12.0,10.0,1.0,50.0,0.0,0.0,1.0,0.0,5.4,6.1,7.6571428571428575,7.3566666666666665
2024-12-11,51.5171,-0.1062,1733913900.0,6.3,43.3,9.2,14.8,41.0,1033.0,30.5,0.0,0.0,81.0,50.0,3.4,38.1,10.0,6.0,0.1,12.7,20.4,310.8,40.0,38.665,4.995,9.62,15.91,1.0,1.0,76.0,2024.0,12.0,11.0,2.0,50.0,0.0,0.0,1.0,0.0,7.2,6.1,7.685714285714285,7.3
2024-12-12,51.5171,-0.1062,1734000300.0,6.0,42.8,3.4,5.4,37.0,1032.0,30.47,0.0,0.0,100.0,75.0,5.1,41.1,7.0,4.0,0.2,4.7,7.6,586.45,2.0,123.58,30.895,34.225,45.14,2.0,3.0,85.0,2024.0,12.0,12.0,3.0,50.0,0.0,0.0,1.0,0.0,6.3,14.2,6.514285714285714,7.223333333333333
2024-12-13,51.5171,-0.1062,1734087600.0,6.2,43.2,3.1,5.0,107.0,1026.0,30.3,0.0,0.0,93.0,50.0,5.4,41.8,8.0,4.0,0.2,4.1,6.7,551.3,6.0,103.6,17.39,47.36,54.205,3.0,5.0,92.0,2024.0,12.0,13.0,4.0,50.0,0.0,0.0,1.0,0.0,6.0,8.3,6.214285714285714,7.1933333333333325
2024-12-14,51.5171,-0.1062,1734174000.0,6.3,43.3,9.2,14.8,290.0,1022.0,30.18,0.0,0.0,93.0,75.0,3.4,38.1,10.0,6.0,0.4,12.3,19.8,316.35,39.0,39.59,4.625,13.505,18.13,1.0,2.0,97.0,2024.0,12.0,14.0,5.0,50.0,0.0,0.0,1.0,0.0,6.2,6.2,6.228571428571429,7.0633333333333335
2024-12-15,51.5171,-0.1062,1734259500.0,11.2,52.2,8.3,13.3,249.0,1027.0,30.33,0.0,0.0,87.0,25.0,9.6,49.3,10.0,6.0,0.2,12.9,20.8,323.75,51.0,42.365,4.81,9.065,17.205,1.0,1.0,100.0,2024.0,12.0,15.0,6.0,50.0,0.0,0.0,1.0,0.0,6.3,6.2,6.942857142857142,7.17
2024-12-16,51.5171,-0.1062,1734345000.0,11.2,52.2,10.7,17.3,244.0,1032.0,30.47,0.0,0.0,82.0,50.0,9.2,48.5,10.0,6.0,0.2,15.9,25.6,290.45,52.0,41.07,4.255,6.845,14.8,1.0,1.0,99.0,2024.0,12.0,16.0,0.0,51.0,0.0,0.0,1.0,0.0,11.2,5.4,7.771428571428571,7.3066666666666675
2024-12-17,51.5171,-0.1062,1734432300.0,10.3,50.5,8.3,13.3,200.0,1025.0,30.27,0.0,0.0,94.0,50.0,8.5,47.3,10.0,6.0,0.2,13.0,20.8,334.85,30.0,80.29,7.585,14.43,20.72,1.0,2.0,96.0,2024.0,12.0,17.0,1.0,51.0,0.0,0.0,1.0,0.0,11.2,7.2,8.214285714285714,7.406666666666666
2024-12-18,51.5171,-0.1062,1734517800.0,14.2,57.6,21.7,34.9,239.0,1007.0,29.74,0.0,0.0,77.0,50.0,11.8,53.3,10.0,6.0,0.1,31.5,50.7,266.4,62.0,30.895,3.145,8.325,13.505,1.0,1.0,92.0,2024.0,12.0,18.0,2.0,51.0,0.0,0.0,1.0,0.0,10.3,6.3,9.342857142857143,7.633333333333334
2024-12-19,51.5171,-0.1062,1734602400.0,6.3,43.4,13.6,22.0,295.0,1007.0,29.75,0.0,0.0,71.0,85.0,2.6,36.6,10.0,6.0,0.3,18.1,29.1,303.4,60.0,34.04,4.255,7.955,11.655,1.0,1.0,85.0,2024.0,12.0,19.0,3.0,51.0,0.0,0.0,1.0,0.0,14.2,6.0,9.385714285714286,7.806666666666667
2024-12-20,51.5171,-0.1062,1734691500.0,5.4,41.6,8.7,14.0,224.0,1021.0,30.16,0.0,0.0,75.0,36.0,2.3,36.2,10.0,6.0,0.3,13.0,21.0,353.35,36.0,73.26,6.845,12.95,19.425,1.0,2.0,77.0,2024.0,12.0,20.0,4.0,51.0,0.0,0.0,1.0,0.0,6.3,6.2,9.27142857142857,8.01
2024-12-21,51.5171,-0.1062,1734777900.0,8.2,46.7,16.1,25.9,231.0,1014.0,29.94,0.0,0.0,84.0,100.0,4.5,40.1,10.0,6.0,0.1,24.7,39.7,321.9,59.0,24.05,2.96,7.4,12.58,1.0,1.0,68.0,2024.0,12.0,21.0,5.0,51.0,0.0,0.0,1.0,0.0,5.4,6.3,9.542857142857143,8.276666666666666
2024-12-22,51.5171,-0.1062,1734862500.0,4.7,40.5,17.7,28.4,276.0,1006.0,29.71,0.04,0.0,67.0,98.0,-0.2,31.7,9.0,5.0,0.2,23.8,38.3,277.5,73.0,16.095,2.22,5.18,13.505,1.0,1.0,59.0,2024.0,12.0,22.0,6.0,51.0,0.0,0.0,1.0,0.0,8.2,11.2,8.614285714285714,8.293333333333333
2024-12-23,51.5171,-0.1062,1734949800.0,4.4,39.8,9.4,15.1,305.0,1025.0,30.27,0.0,0.0,60.0,100.0,0.9,33.7,10.0,6.0,0.3,13.0,20.9,307.1,59.0,34.225,4.255,7.585,13.32,1.0,1.0,49.0,2024.0,12.0,23.0,0.0,52.0,0.0,0.0,1.0,0.0,4.7,11.2,7.642857142857143,8.166666666666666
2024-12-24,51.5171,-0.1062,1735037100.0,9.2,48.5,4.9,7.9,252.0,1026.0,30.29,0.0,0.0,96.0,58.0,8.1,46.5,2.0,1.0,0.3,9.1,14.7,464.35,5.0,98.05,12.95,32.375,37.74,2.0,3.0,40.0,2024.0,12.0,24.0,1.0,52.0,0.0,0.0,1.0,0.0,4.4,10.3,7.485714285714287,7.9399999999999995
2024-12-25,51.5171,-0.1062,1735121700.0,7.5,45.4,3.6,5.8,233.0,1034.0,30.52,0.0,0.0,92.0,22.0,6.6,43.9,10.0,6.0,0.3,6.4,10.2,347.8,27.0,83.435,9.065,18.5,22.015,2.0,2.0,31.0,2024.0,12.0,25.0,2.0,52.0,0.0,0.0,1.0,0.0,9.2,14.2,6.528571428571429,7.8566666666666665
2024-12-26,51.5171,-0.1062,1735209000.0,6.5,43.7,2.2,3.6,186.0,1036.0,30.59,0.0,0.0,93.0,39.0,6.4,43.5,10.0,6.0,0.3,3.9,6.2,614.2,3.0,137.825,30.525,46.25,60.31,3.0,5.0,23.0,2024.0,12.0,26.0,3.0,52.0,0.0,0.0,1.0,0.0,7.5,6.3,6.557142857142858,7.8933333333333335
2024-12-27,51.5171,-0.1062,1735294500.0,5.2,41.4,2.2,3.6,209.0,1033.0,30.5,0.0,0.0,100.0,75.0,4.9,40.9,2.0,1.0,0.2,6.7,10.8,867.65,2.0,143.19,36.63,66.6,103.785,4.0,9.0,15.0,2024.0,12.0,27.0,4.0,52.0,0.0,0.0,1.0,0.0,6.5,5.4,6.528571428571428,7.8566666666666665
2024-12-28,51.5171,-0.1062,1735382700.0,4.0,39.2,2.5,4.0,229.0,1029.0,30.39,0.0,0.0,100.0,75.0,3.4,38.1,3.0,1.0,0.2,4.1,6.6,712.25,2.0,106.19,19.98,66.415,77.7,4.0,9.0,9.0,2024.0,12.0,28.0,5.0,52.0,0.0,0.0,1.0,0.0,5.2,8.2,5.928571428571429,7.909999999999999
2024-12-29,51.5171,-0.1062,1735465500.0,3.1,37.6,4.5,7.2,232.0,1031.0,30.45,0.0,0.0,100.0,75.0,1.1,34.1,0.6,0.0,0.1,7.9,12.8,418.1,23.0,66.785,9.065,22.94,32.005,2.0,2.0,4.0,2024.0,12.0,29.0,6.0,52.0,0.0,0.0,1.0,0.0,4.0,4.7,5.7,7.733333333333333
2024-12-30,51.5171,-0.1062,1735552800.0,8.0,46.4,9.4,15.1,232.0,1029.0,30.39,0.0,0.0,81.0,75.0,5.4,41.8,10.0,6.0,0.3,14.5,23.3,297.85,51.0,44.955,4.625,7.4,14.06,1.0,1.0,1.0,2024.0,12.0,30.0,0.0,1.0,0.0,0.0,1.0,0.0,3.1,4.4,6.214285714285714,7.553333333333334
2024-12-31,51.5171,-0.1062,1735641000.0,10.1,50.2,13.0,20.9,211.0,1021.0,30.15,0.0,0.0,82.0,75.0,7.4,45.4,10.0,6.0,0.2,19.6,31.5,292.3,59.0,29.785,3.7,8.88,12.21,1.0,1.0,0.0,2024.0,12.0,31.0,1.0,1.0,0.0,0.0,1.0,0.0,8.0,9.2,6.3428571428571425,7.4766666666666675
2025-01-01,51.5171,-0.1062,1735728300.0,12.1,53.8,24.8,40.0,222.0,1005.0,29.68,0.83,0.03,88.0,75.0,8.8,47.8,10.0,6.0,0.1,35.9,57.8,255.3,62.0,24.79,2.96,7.4,13.875,1.0,1.0,1.0,2025.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,10.1,7.5,7.0,7.536666666666666
2025-01-02,51.5171,-0.1062,1735815600.0,3.7,38.7,8.1,13.0,357.0,1020.0,30.11,0.0,0.0,75.0,10.0,0.5,32.9,10.0,6.0,0.5,10.2,16.5,382.95,42.0,55.315,7.77,18.5,28.305,2.0,2.0,5.0,2025.0,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,12.1,6.5,6.6000000000000005,7.456666666666666
2025-01-03,51.5171,-0.1062,1735898400.0,1.2,34.2,7.4,11.9,277.0,1024.0,30.24,0.0,0.0,80.0,25.0,-2.3,27.8,10.0,6.0,0.3,10.6,17.1,382.95,42.0,74.185,7.215,14.06,27.01,1.0,2.0,11.0,2025.0,1.0,3.0,4.0,1.0,0.0,0.0,1.0,0.0,3.7,5.2,6.028571428571429,7.293333333333334
2025-01-04,51.5171,-0.1062,1735985700.0,2.2,36.0,3.4,5.4,149.0,1018.0,30.06,0.0,0.0,75.0,0.0,0.7,33.3,10.0,6.0,0.2,5.1,8.1,530.95,8.0,118.77,21.83,33.3,43.475,2.0,3.0,19.0,2025.0,1.0,4.0,5.0,1.0,0.0,0.0,1.0,0.0,1.2,4.0,5.771428571428571,6.893333333333333
2025-01-05,51.5171,-0.1062,1736072100.0,11.1,52.0,14.8,23.8,209.0,987.0,29.15,0.35,0.01,100.0,75.0,8.5,47.2,8.0,4.0,0.1,27.3,44.0,260.85,64.0,21.83,2.775,4.995,9.805,1.0,1.0,28.0,2025.0,1.0,5.0,6.0,1.0,0.0,0.0,1.0,0.0,2.2,3.1,6.914285714285714,6.986666666666666
2025-01-06,51.5171,-0.1062,1736159400.0,3.3,37.9,9.6,15.5,262.0,979.0,28.91,0.01,0.0,93.0,75.0,-0.4,31.2,9.0,5.0,0.2,12.1,19.5,357.05,59.0,22.2,6.475,5.735,6.475,1.0,1.0,39.0,2025.0,1.0,6.0,0.0,2.0,0.0,0.0,1.0,0.0,11.1,8.0,6.242857142857142,6.89
2025-01-07,51.5171,-0.1062,1736249400.0,2.7,36.8,2.2,3.6,259.0,1002.0,29.59,0.0,0.0,77.0,10.0,2.7,36.8,10.0,6.0,2.0,2.4,3.8,392.2,37.0,44.4,17.02,14.985,15.91,1.0,2.0,50.0,2025.0,1.0,7.0,1.0,2.0,0.0,0.0,1.0,0.0,3.3,10.1,5.185714285714285,6.7733333333333325
2025-01-08,51.5171,-0.1062,1736332200.0,0.1,32.2,2.2,3.6,125.0,1003.0,29.62,0.0,0.0,93.0,0.0,-0.7,30.7,10.0,6.0,0.3,2.4,3.9,604.95,2.0,115.44,33.3,28.12,39.96,2.0,3.0,61.0,2025.0,1.0,8.0,2.0,2.0,0.0,0.0,1.0,0.0,2.7,12.1,3.4714285714285715,6.596666666666667
